counter,filename,scan_type,obs_seq,ele,n1,n2
236,mapmaker_RISING_SCAN_40-33-1_noiseweighted_map_nside4096.fits.gz,RISING,40-33-1,40,33,1
237,mapmaker_RISING_SCAN_40-33-2_noiseweighted_map_nside4096.fits.gz,RISING,40-33-2,40,33,2
238,mapmaker_RISING_SCAN_40-33-3_noiseweighted_map_nside4096.fits.gz,RISING,40-33-3,40,33,3
239,mapmaker_RISING_SCAN_40-33-4_noiseweighted_map_nside4096.fits.gz,RISING,40-33-4,40,33,4
240,mapmaker_RISING_SCAN_40-33-6_noiseweighted_map_nside4096.fits.gz,RISING,40-33-6,40,33,6
241,mapmaker_RISING_SCAN_40-33-7_noiseweighted_map_nside4096.fits.gz,RISING,40-33-7,40,33,7
242,mapmaker_RISING_SCAN_40-33-10_noiseweighted_map_nside4096.fits.gz,RISING,40-33-10,40,33,10
243,mapmaker_RISING_SCAN_40-33-13_noiseweighted_map_nside4096.fits.gz,RISING,40-33-13,40,33,13
244,mapmaker_RISING_SCAN_40-33-14_noiseweighted_map_nside4096.fits.gz,RISING,40-33-14,40,33,14
245,mapmaker_RISING_SCAN_40-33-15_noiseweighted_map_nside4096.fits.gz,RISING,40-33-15,40,33,15
246,mapmaker_RISING_SCAN_40-34-0_noiseweighted_map_nside4096.fits.gz,RISING,40-34-0,40,34,0
247,mapmaker_RISING_SCAN_40-34-1_noiseweighted_map_nside4096.fits.gz,RISING,40-34-1,40,34,1
248,mapmaker_RISING_SCAN_40-34-5_noiseweighted_map_nside4096.fits.gz,RISING,40-34-5,40,34,5
249,mapmaker_RISING_SCAN_40-34-6_noiseweighted_map_nside4096.fits.gz,RISING,40-34-6,40,34,6
250,mapmaker_RISING_SCAN_40-34-7_noiseweighted_map_nside4096.fits.gz,RISING,40-34-7,40,34,7
251,mapmaker_RISING_SCAN_40-34-9_noiseweighted_map_nside4096.fits.gz,RISING,40-34-9,40,34,9
252,mapmaker_RISING_SCAN_40-34-11_noiseweighted_map_nside4096.fits.gz,RISING,40-34-11,40,34,11
253,mapmaker_RISING_SCAN_40-34-13_noiseweighted_map_nside4096.fits.gz,RISING,40-34-13,40,34,13
254,mapmaker_RISING_SCAN_40-34-15_noiseweighted_map_nside4096.fits.gz,RISING,40-34-15,40,34,15
255,mapmaker_RISING_SCAN_40-35-1_noiseweighted_map_nside4096.fits.gz,RISING,40-35-1,40,35,1
256,mapmaker_RISING_SCAN_40-35-3_noiseweighted_map_nside4096.fits.gz,RISING,40-35-3,40,35,3
257,mapmaker_RISING_SCAN_40-35-6_noiseweighted_map_nside4096.fits.gz,RISING,40-35-6,40,35,6
258,mapmaker_RISING_SCAN_40-35-7_noiseweighted_map_nside4096.fits.gz,RISING,40-35-7,40,35,7
259,mapmaker_RISING_SCAN_40-35-12_noiseweighted_map_nside4096.fits.gz,RISING,40-35-12,40,35,12
260,mapmaker_RISING_SCAN_40-35-13_noiseweighted_map_nside4096.fits.gz,RISING,40-35-13,40,35,13
261,mapmaker_RISING_SCAN_40-35-14_noiseweighted_map_nside4096.fits.gz,RISING,40-35-14,40,35,14
262,mapmaker_RISING_SCAN_40-35-15_noiseweighted_map_nside4096.fits.gz,RISING,40-35-15,40,35,15
263,mapmaker_RISING_SCAN_40-35-16_noiseweighted_map_nside4096.fits.gz,RISING,40-35-16,40,35,16
264,mapmaker_RISING_SCAN_40-36-0_noiseweighted_map_nside4096.fits.gz,RISING,40-36-0,40,36,0
265,mapmaker_RISING_SCAN_40-36-3_noiseweighted_map_nside4096.fits.gz,RISING,40-36-3,40,36,3
266,mapmaker_RISING_SCAN_40-36-4_noiseweighted_map_nside4096.fits.gz,RISING,40-36-4,40,36,4
267,mapmaker_RISING_SCAN_40-36-5_noiseweighted_map_nside4096.fits.gz,RISING,40-36-5,40,36,5
268,mapmaker_RISING_SCAN_40-36-9_noiseweighted_map_nside4096.fits.gz,RISING,40-36-9,40,36,9
269,mapmaker_RISING_SCAN_40-36-11_noiseweighted_map_nside4096.fits.gz,RISING,40-36-11,40,36,11
270,mapmaker_RISING_SCAN_40-36-13_noiseweighted_map_nside4096.fits.gz,RISING,40-36-13,40,36,13
271,mapmaker_RISING_SCAN_40-36-14_noiseweighted_map_nside4096.fits.gz,RISING,40-36-14,40,36,14
272,mapmaker_RISING_SCAN_40-37-0_noiseweighted_map_nside4096.fits.gz,RISING,40-37-0,40,37,0
273,mapmaker_RISING_SCAN_40-37-5_noiseweighted_map_nside4096.fits.gz,RISING,40-37-5,40,37,5
274,mapmaker_RISING_SCAN_40-37-6_noiseweighted_map_nside4096.fits.gz,RISING,40-37-6,40,37,6
275,mapmaker_RISING_SCAN_40-37-8_noiseweighted_map_nside4096.fits.gz,RISING,40-37-8,40,37,8
276,mapmaker_RISING_SCAN_40-37-11_noiseweighted_map_nside4096.fits.gz,RISING,40-37-11,40,37,11
277,mapmaker_RISING_SCAN_40-37-12_noiseweighted_map_nside4096.fits.gz,RISING,40-37-12,40,37,12
278,mapmaker_RISING_SCAN_40-37-13_noiseweighted_map_nside4096.fits.gz,RISING,40-37-13,40,37,13
279,mapmaker_RISING_SCAN_40-37-14_noiseweighted_map_nside4096.fits.gz,RISING,40-37-14,40,37,14
280,mapmaker_RISING_SCAN_40-37-15_noiseweighted_map_nside4096.fits.gz,RISING,40-37-15,40,37,15
281,mapmaker_RISING_SCAN_40-38-0_noiseweighted_map_nside4096.fits.gz,RISING,40-38-0,40,38,0
282,mapmaker_RISING_SCAN_40-38-5_noiseweighted_map_nside4096.fits.gz,RISING,40-38-5,40,38,5
283,mapmaker_RISING_SCAN_40-38-6_noiseweighted_map_nside4096.fits.gz,RISING,40-38-6,40,38,6
284,mapmaker_RISING_SCAN_40-38-9_noiseweighted_map_nside4096.fits.gz,RISING,40-38-9,40,38,9
285,mapmaker_RISING_SCAN_40-38-10_noiseweighted_map_nside4096.fits.gz,RISING,40-38-10,40,38,10
286,mapmaker_RISING_SCAN_40-38-11_noiseweighted_map_nside4096.fits.gz,RISING,40-38-11,40,38,11
287,mapmaker_RISING_SCAN_40-38-14_noiseweighted_map_nside4096.fits.gz,RISING,40-38-14,40,38,14
288,mapmaker_RISING_SCAN_40-38-15_noiseweighted_map_nside4096.fits.gz,RISING,40-38-15,40,38,15
289,mapmaker_RISING_SCAN_40-38-16_noiseweighted_map_nside4096.fits.gz,RISING,40-38-16,40,38,16
290,mapmaker_RISING_SCAN_40-39-1_noiseweighted_map_nside4096.fits.gz,RISING,40-39-1,40,39,1
291,mapmaker_RISING_SCAN_40-39-2_noiseweighted_map_nside4096.fits.gz,RISING,40-39-2,40,39,2
292,mapmaker_RISING_SCAN_40-39-4_noiseweighted_map_nside4096.fits.gz,RISING,40-39-4,40,39,4
293,mapmaker_RISING_SCAN_40-39-6_noiseweighted_map_nside4096.fits.gz,RISING,40-39-6,40,39,6
294,mapmaker_RISING_SCAN_40-39-8_noiseweighted_map_nside4096.fits.gz,RISING,40-39-8,40,39,8
295,mapmaker_RISING_SCAN_40-39-9_noiseweighted_map_nside4096.fits.gz,RISING,40-39-9,40,39,9
296,mapmaker_RISING_SCAN_40-39-11_noiseweighted_map_nside4096.fits.gz,RISING,40-39-11,40,39,11
297,mapmaker_RISING_SCAN_40-39-13_noiseweighted_map_nside4096.fits.gz,RISING,40-39-13,40,39,13
298,mapmaker_RISING_SCAN_40-39-15_noiseweighted_map_nside4096.fits.gz,RISING,40-39-15,40,39,15
299,mapmaker_RISING_SCAN_40-39-16_noiseweighted_map_nside4096.fits.gz,RISING,40-39-16,40,39,16
300,mapmaker_RISING_SCAN_40-40-0_noiseweighted_map_nside4096.fits.gz,RISING,40-40-0,40,40,0
301,mapmaker_RISING_SCAN_40-40-2_noiseweighted_map_nside4096.fits.gz,RISING,40-40-2,40,40,2
302,mapmaker_RISING_SCAN_40-40-3_noiseweighted_map_nside4096.fits.gz,RISING,40-40-3,40,40,3
303,mapmaker_RISING_SCAN_40-40-7_noiseweighted_map_nside4096.fits.gz,RISING,40-40-7,40,40,7
304,mapmaker_RISING_SCAN_40-40-9_noiseweighted_map_nside4096.fits.gz,RISING,40-40-9,40,40,9
305,mapmaker_RISING_SCAN_40-40-10_noiseweighted_map_nside4096.fits.gz,RISING,40-40-10,40,40,10
306,mapmaker_RISING_SCAN_40-40-13_noiseweighted_map_nside4096.fits.gz,RISING,40-40-13,40,40,13
307,mapmaker_RISING_SCAN_40-40-16_noiseweighted_map_nside4096.fits.gz,RISING,40-40-16,40,40,16
308,mapmaker_RISING_SCAN_40-41-1_noiseweighted_map_nside4096.fits.gz,RISING,40-41-1,40,41,1
309,mapmaker_RISING_SCAN_40-41-3_noiseweighted_map_nside4096.fits.gz,RISING,40-41-3,40,41,3
310,mapmaker_RISING_SCAN_40-41-4_noiseweighted_map_nside4096.fits.gz,RISING,40-41-4,40,41,4
311,mapmaker_RISING_SCAN_40-41-7_noiseweighted_map_nside4096.fits.gz,RISING,40-41-7,40,41,7
312,mapmaker_RISING_SCAN_40-41-8_noiseweighted_map_nside4096.fits.gz,RISING,40-41-8,40,41,8
313,mapmaker_RISING_SCAN_40-41-10_noiseweighted_map_nside4096.fits.gz,RISING,40-41-10,40,41,10
314,mapmaker_RISING_SCAN_40-41-11_noiseweighted_map_nside4096.fits.gz,RISING,40-41-11,40,41,11
315,mapmaker_RISING_SCAN_40-41-12_noiseweighted_map_nside4096.fits.gz,RISING,40-41-12,40,41,12
316,mapmaker_RISING_SCAN_40-41-13_noiseweighted_map_nside4096.fits.gz,RISING,40-41-13,40,41,13
317,mapmaker_RISING_SCAN_40-41-14_noiseweighted_map_nside4096.fits.gz,RISING,40-41-14,40,41,14
318,mapmaker_RISING_SCAN_40-41-15_noiseweighted_map_nside4096.fits.gz,RISING,40-41-15,40,41,15
319,mapmaker_RISING_SCAN_40-42-0_noiseweighted_map_nside4096.fits.gz,RISING,40-42-0,40,42,0
320,mapmaker_RISING_SCAN_40-42-4_noiseweighted_map_nside4096.fits.gz,RISING,40-42-4,40,42,4
321,mapmaker_RISING_SCAN_40-42-5_noiseweighted_map_nside4096.fits.gz,RISING,40-42-5,40,42,5
322,mapmaker_RISING_SCAN_40-42-6_noiseweighted_map_nside4096.fits.gz,RISING,40-42-6,40,42,6
323,mapmaker_RISING_SCAN_40-42-8_noiseweighted_map_nside4096.fits.gz,RISING,40-42-8,40,42,8
324,mapmaker_RISING_SCAN_40-42-9_noiseweighted_map_nside4096.fits.gz,RISING,40-42-9,40,42,9
325,mapmaker_RISING_SCAN_40-42-13_noiseweighted_map_nside4096.fits.gz,RISING,40-42-13,40,42,13
326,mapmaker_RISING_SCAN_40-42-14_noiseweighted_map_nside4096.fits.gz,RISING,40-42-14,40,42,14
327,mapmaker_RISING_SCAN_40-42-15_noiseweighted_map_nside4096.fits.gz,RISING,40-42-15,40,42,15
328,mapmaker_RISING_SCAN_40-42-16_noiseweighted_map_nside4096.fits.gz,RISING,40-42-16,40,42,16
329,mapmaker_RISING_SCAN_40-43-0_noiseweighted_map_nside4096.fits.gz,RISING,40-43-0,40,43,0
330,mapmaker_RISING_SCAN_40-43-1_noiseweighted_map_nside4096.fits.gz,RISING,40-43-1,40,43,1
331,mapmaker_RISING_SCAN_40-43-5_noiseweighted_map_nside4096.fits.gz,RISING,40-43-5,40,43,5
332,mapmaker_RISING_SCAN_40-43-6_noiseweighted_map_nside4096.fits.gz,RISING,40-43-6,40,43,6
333,mapmaker_RISING_SCAN_40-43-10_noiseweighted_map_nside4096.fits.gz,RISING,40-43-10,40,43,10
334,mapmaker_RISING_SCAN_40-43-11_noiseweighted_map_nside4096.fits.gz,RISING,40-43-11,40,43,11
335,mapmaker_RISING_SCAN_40-43-13_noiseweighted_map_nside4096.fits.gz,RISING,40-43-13,40,43,13
336,mapmaker_RISING_SCAN_40-43-14_noiseweighted_map_nside4096.fits.gz,RISING,40-43-14,40,43,14
337,mapmaker_RISING_SCAN_40-44-2_noiseweighted_map_nside4096.fits.gz,RISING,40-44-2,40,44,2
338,mapmaker_RISING_SCAN_40-45-0_noiseweighted_map_nside4096.fits.gz,RISING,40-45-0,40,45,0
339,mapmaker_RISING_SCAN_40-45-2_noiseweighted_map_nside4096.fits.gz,RISING,40-45-2,40,45,2
340,mapmaker_RISING_SCAN_40-45-3_noiseweighted_map_nside4096.fits.gz,RISING,40-45-3,40,45,3
341,mapmaker_RISING_SCAN_40-45-4_noiseweighted_map_nside4096.fits.gz,RISING,40-45-4,40,45,4
342,mapmaker_RISING_SCAN_40-45-9_noiseweighted_map_nside4096.fits.gz,RISING,40-45-9,40,45,9
343,mapmaker_RISING_SCAN_40-45-10_noiseweighted_map_nside4096.fits.gz,RISING,40-45-10,40,45,10
344,mapmaker_RISING_SCAN_40-45-12_noiseweighted_map_nside4096.fits.gz,RISING,40-45-12,40,45,12
345,mapmaker_RISING_SCAN_40-45-13_noiseweighted_map_nside4096.fits.gz,RISING,40-45-13,40,45,13
346,mapmaker_RISING_SCAN_40-45-14_noiseweighted_map_nside4096.fits.gz,RISING,40-45-14,40,45,14
347,mapmaker_RISING_SCAN_40-45-15_noiseweighted_map_nside4096.fits.gz,RISING,40-45-15,40,45,15
348,mapmaker_RISING_SCAN_40-45-16_noiseweighted_map_nside4096.fits.gz,RISING,40-45-16,40,45,16
349,mapmaker_RISING_SCAN_40-45-17_noiseweighted_map_nside4096.fits.gz,RISING,40-45-17,40,45,17
350,mapmaker_RISING_SCAN_40-46-0_noiseweighted_map_nside4096.fits.gz,RISING,40-46-0,40,46,0
351,mapmaker_RISING_SCAN_40-46-3_noiseweighted_map_nside4096.fits.gz,RISING,40-46-3,40,46,3
352,mapmaker_RISING_SCAN_40-46-4_noiseweighted_map_nside4096.fits.gz,RISING,40-46-4,40,46,4
353,mapmaker_RISING_SCAN_40-46-5_noiseweighted_map_nside4096.fits.gz,RISING,40-46-5,40,46,5
354,mapmaker_RISING_SCAN_40-46-6_noiseweighted_map_nside4096.fits.gz,RISING,40-46-6,40,46,6
355,mapmaker_RISING_SCAN_40-46-9_noiseweighted_map_nside4096.fits.gz,RISING,40-46-9,40,46,9
356,mapmaker_RISING_SCAN_40-46-14_noiseweighted_map_nside4096.fits.gz,RISING,40-46-14,40,46,14
357,mapmaker_RISING_SCAN_40-46-15_noiseweighted_map_nside4096.fits.gz,RISING,40-46-15,40,46,15
358,mapmaker_RISING_SCAN_40-46-16_noiseweighted_map_nside4096.fits.gz,RISING,40-46-16,40,46,16
359,mapmaker_RISING_SCAN_40-46-17_noiseweighted_map_nside4096.fits.gz,RISING,40-46-17,40,46,17
360,mapmaker_RISING_SCAN_40-47-1_noiseweighted_map_nside4096.fits.gz,RISING,40-47-1,40,47,1
361,mapmaker_RISING_SCAN_40-47-2_noiseweighted_map_nside4096.fits.gz,RISING,40-47-2,40,47,2
362,mapmaker_RISING_SCAN_40-47-5_noiseweighted_map_nside4096.fits.gz,RISING,40-47-5,40,47,5
363,mapmaker_RISING_SCAN_40-47-6_noiseweighted_map_nside4096.fits.gz,RISING,40-47-6,40,47,6
364,mapmaker_RISING_SCAN_40-47-8_noiseweighted_map_nside4096.fits.gz,RISING,40-47-8,40,47,8
365,mapmaker_RISING_SCAN_40-47-10_noiseweighted_map_nside4096.fits.gz,RISING,40-47-10,40,47,10
366,mapmaker_RISING_SCAN_40-47-11_noiseweighted_map_nside4096.fits.gz,RISING,40-47-11,40,47,11
367,mapmaker_RISING_SCAN_40-47-12_noiseweighted_map_nside4096.fits.gz,RISING,40-47-12,40,47,12
368,mapmaker_RISING_SCAN_40-47-14_noiseweighted_map_nside4096.fits.gz,RISING,40-47-14,40,47,14
369,mapmaker_RISING_SCAN_40-47-15_noiseweighted_map_nside4096.fits.gz,RISING,40-47-15,40,47,15
370,mapmaker_RISING_SCAN_40-47-16_noiseweighted_map_nside4096.fits.gz,RISING,40-47-16,40,47,16
371,mapmaker_RISING_SCAN_40-47-17_noiseweighted_map_nside4096.fits.gz,RISING,40-47-17,40,47,17
372,mapmaker_RISING_SCAN_40-48-4_noiseweighted_map_nside4096.fits.gz,RISING,40-48-4,40,48,4
373,mapmaker_RISING_SCAN_40-48-5_noiseweighted_map_nside4096.fits.gz,RISING,40-48-5,40,48,5
374,mapmaker_RISING_SCAN_40-48-7_noiseweighted_map_nside4096.fits.gz,RISING,40-48-7,40,48,7
375,mapmaker_RISING_SCAN_40-48-9_noiseweighted_map_nside4096.fits.gz,RISING,40-48-9,40,48,9
376,mapmaker_RISING_SCAN_40-48-12_noiseweighted_map_nside4096.fits.gz,RISING,40-48-12,40,48,12
377,mapmaker_RISING_SCAN_40-48-13_noiseweighted_map_nside4096.fits.gz,RISING,40-48-13,40,48,13
378,mapmaker_RISING_SCAN_40-48-15_noiseweighted_map_nside4096.fits.gz,RISING,40-48-15,40,48,15
379,mapmaker_RISING_SCAN_40-49-1_noiseweighted_map_nside4096.fits.gz,RISING,40-49-1,40,49,1
380,mapmaker_RISING_SCAN_40-49-6_noiseweighted_map_nside4096.fits.gz,RISING,40-49-6,40,49,6
381,mapmaker_RISING_SCAN_40-49-7_noiseweighted_map_nside4096.fits.gz,RISING,40-49-7,40,49,7
382,mapmaker_RISING_SCAN_40-49-8_noiseweighted_map_nside4096.fits.gz,RISING,40-49-8,40,49,8
383,mapmaker_RISING_SCAN_40-49-10_noiseweighted_map_nside4096.fits.gz,RISING,40-49-10,40,49,10
384,mapmaker_RISING_SCAN_40-49-11_noiseweighted_map_nside4096.fits.gz,RISING,40-49-11,40,49,11
385,mapmaker_RISING_SCAN_40-49-12_noiseweighted_map_nside4096.fits.gz,RISING,40-49-12,40,49,12
386,mapmaker_RISING_SCAN_40-49-15_noiseweighted_map_nside4096.fits.gz,RISING,40-49-15,40,49,15
387,mapmaker_RISING_SCAN_40-49-16_noiseweighted_map_nside4096.fits.gz,RISING,40-49-16,40,49,16
388,mapmaker_RISING_SCAN_40-49-17_noiseweighted_map_nside4096.fits.gz,RISING,40-49-17,40,49,17
389,mapmaker_RISING_SCAN_40-50-2_noiseweighted_map_nside4096.fits.gz,RISING,40-50-2,40,50,2
390,mapmaker_RISING_SCAN_40-50-4_noiseweighted_map_nside4096.fits.gz,RISING,40-50-4,40,50,4
391,mapmaker_RISING_SCAN_40-50-9_noiseweighted_map_nside4096.fits.gz,RISING,40-50-9,40,50,9
392,mapmaker_RISING_SCAN_40-50-10_noiseweighted_map_nside4096.fits.gz,RISING,40-50-10,40,50,10
393,mapmaker_RISING_SCAN_40-50-13_noiseweighted_map_nside4096.fits.gz,RISING,40-50-13,40,50,13
394,mapmaker_RISING_SCAN_40-50-14_noiseweighted_map_nside4096.fits.gz,RISING,40-50-14,40,50,14
395,mapmaker_RISING_SCAN_40-50-15_noiseweighted_map_nside4096.fits.gz,RISING,40-50-15,40,50,15
396,mapmaker_RISING_SCAN_40-51-0_noiseweighted_map_nside4096.fits.gz,RISING,40-51-0,40,51,0
397,mapmaker_RISING_SCAN_40-51-1_noiseweighted_map_nside4096.fits.gz,RISING,40-51-1,40,51,1
398,mapmaker_RISING_SCAN_40-51-2_noiseweighted_map_nside4096.fits.gz,RISING,40-51-2,40,51,2
399,mapmaker_RISING_SCAN_40-51-3_noiseweighted_map_nside4096.fits.gz,RISING,40-51-3,40,51,3
400,mapmaker_RISING_SCAN_40-51-5_noiseweighted_map_nside4096.fits.gz,RISING,40-51-5,40,51,5
401,mapmaker_RISING_SCAN_40-51-6_noiseweighted_map_nside4096.fits.gz,RISING,40-51-6,40,51,6
402,mapmaker_RISING_SCAN_40-51-10_noiseweighted_map_nside4096.fits.gz,RISING,40-51-10,40,51,10
403,mapmaker_RISING_SCAN_40-51-11_noiseweighted_map_nside4096.fits.gz,RISING,40-51-11,40,51,11
404,mapmaker_RISING_SCAN_40-51-12_noiseweighted_map_nside4096.fits.gz,RISING,40-51-12,40,51,12
405,mapmaker_RISING_SCAN_40-51-13_noiseweighted_map_nside4096.fits.gz,RISING,40-51-13,40,51,13
406,mapmaker_RISING_SCAN_40-51-14_noiseweighted_map_nside4096.fits.gz,RISING,40-51-14,40,51,14
407,mapmaker_RISING_SCAN_40-51-16_noiseweighted_map_nside4096.fits.gz,RISING,40-51-16,40,51,16
408,mapmaker_RISING_SCAN_40-51-17_noiseweighted_map_nside4096.fits.gz,RISING,40-51-17,40,51,17
409,mapmaker_RISING_SCAN_40-52-1_noiseweighted_map_nside4096.fits.gz,RISING,40-52-1,40,52,1
410,mapmaker_RISING_SCAN_40-52-5_noiseweighted_map_nside4096.fits.gz,RISING,40-52-5,40,52,5
411,mapmaker_RISING_SCAN_40-52-6_noiseweighted_map_nside4096.fits.gz,RISING,40-52-6,40,52,6
412,mapmaker_RISING_SCAN_40-52-7_noiseweighted_map_nside4096.fits.gz,RISING,40-52-7,40,52,7
413,mapmaker_RISING_SCAN_40-52-8_noiseweighted_map_nside4096.fits.gz,RISING,40-52-8,40,52,8
414,mapmaker_RISING_SCAN_40-52-9_noiseweighted_map_nside4096.fits.gz,RISING,40-52-9,40,52,9
415,mapmaker_RISING_SCAN_40-52-11_noiseweighted_map_nside4096.fits.gz,RISING,40-52-11,40,52,11
416,mapmaker_RISING_SCAN_40-52-12_noiseweighted_map_nside4096.fits.gz,RISING,40-52-12,40,52,12
417,mapmaker_RISING_SCAN_40-52-13_noiseweighted_map_nside4096.fits.gz,RISING,40-52-13,40,52,13
418,mapmaker_RISING_SCAN_40-52-14_noiseweighted_map_nside4096.fits.gz,RISING,40-52-14,40,52,14
419,mapmaker_RISING_SCAN_40-52-16_noiseweighted_map_nside4096.fits.gz,RISING,40-52-16,40,52,16
420,mapmaker_RISING_SCAN_40-52-17_noiseweighted_map_nside4096.fits.gz,RISING,40-52-17,40,52,17
421,mapmaker_RISING_SCAN_40-53-1_noiseweighted_map_nside4096.fits.gz,RISING,40-53-1,40,53,1
422,mapmaker_RISING_SCAN_40-53-7_noiseweighted_map_nside4096.fits.gz,RISING,40-53-7,40,53,7
423,mapmaker_RISING_SCAN_40-53-8_noiseweighted_map_nside4096.fits.gz,RISING,40-53-8,40,53,8
424,mapmaker_RISING_SCAN_40-53-9_noiseweighted_map_nside4096.fits.gz,RISING,40-53-9,40,53,9
425,mapmaker_RISING_SCAN_40-53-10_noiseweighted_map_nside4096.fits.gz,RISING,40-53-10,40,53,10
426,mapmaker_RISING_SCAN_40-53-11_noiseweighted_map_nside4096.fits.gz,RISING,40-53-11,40,53,11
427,mapmaker_RISING_SCAN_40-53-12_noiseweighted_map_nside4096.fits.gz,RISING,40-53-12,40,53,12
428,mapmaker_RISING_SCAN_40-53-14_noiseweighted_map_nside4096.fits.gz,RISING,40-53-14,40,53,14
429,mapmaker_RISING_SCAN_40-53-15_noiseweighted_map_nside4096.fits.gz,RISING,40-53-15,40,53,15
430,mapmaker_RISING_SCAN_40-53-16_noiseweighted_map_nside4096.fits.gz,RISING,40-53-16,40,53,16
431,mapmaker_RISING_SCAN_40-53-17_noiseweighted_map_nside4096.fits.gz,RISING,40-53-17,40,53,17
432,mapmaker_RISING_SCAN_40-54-0_noiseweighted_map_nside4096.fits.gz,RISING,40-54-0,40,54,0
433,mapmaker_RISING_SCAN_40-54-2_noiseweighted_map_nside4096.fits.gz,RISING,40-54-2,40,54,2
434,mapmaker_RISING_SCAN_40-54-3_noiseweighted_map_nside4096.fits.gz,RISING,40-54-3,40,54,3
435,mapmaker_RISING_SCAN_40-54-5_noiseweighted_map_nside4096.fits.gz,RISING,40-54-5,40,54,5
436,mapmaker_RISING_SCAN_40-54-7_noiseweighted_map_nside4096.fits.gz,RISING,40-54-7,40,54,7
437,mapmaker_RISING_SCAN_40-54-8_noiseweighted_map_nside4096.fits.gz,RISING,40-54-8,40,54,8
438,mapmaker_RISING_SCAN_40-54-9_noiseweighted_map_nside4096.fits.gz,RISING,40-54-9,40,54,9
439,mapmaker_RISING_SCAN_40-54-12_noiseweighted_map_nside4096.fits.gz,RISING,40-54-12,40,54,12
440,mapmaker_RISING_SCAN_40-54-13_noiseweighted_map_nside4096.fits.gz,RISING,40-54-13,40,54,13
441,mapmaker_RISING_SCAN_40-54-14_noiseweighted_map_nside4096.fits.gz,RISING,40-54-14,40,54,14
442,mapmaker_RISING_SCAN_40-54-15_noiseweighted_map_nside4096.fits.gz,RISING,40-54-15,40,54,15
443,mapmaker_RISING_SCAN_40-54-16_noiseweighted_map_nside4096.fits.gz,RISING,40-54-16,40,54,16
444,mapmaker_RISING_SCAN_40-54-17_noiseweighted_map_nside4096.fits.gz,RISING,40-54-17,40,54,17
445,mapmaker_RISING_SCAN_40-55-3_noiseweighted_map_nside4096.fits.gz,RISING,40-55-3,40,55,3
446,mapmaker_RISING_SCAN_40-55-4_noiseweighted_map_nside4096.fits.gz,RISING,40-55-4,40,55,4
447,mapmaker_RISING_SCAN_40-55-6_noiseweighted_map_nside4096.fits.gz,RISING,40-55-6,40,55,6
448,mapmaker_RISING_SCAN_40-55-7_noiseweighted_map_nside4096.fits.gz,RISING,40-55-7,40,55,7
449,mapmaker_RISING_SCAN_40-55-9_noiseweighted_map_nside4096.fits.gz,RISING,40-55-9,40,55,9
450,mapmaker_RISING_SCAN_40-55-10_noiseweighted_map_nside4096.fits.gz,RISING,40-55-10,40,55,10
451,mapmaker_RISING_SCAN_40-55-11_noiseweighted_map_nside4096.fits.gz,RISING,40-55-11,40,55,11
452,mapmaker_RISING_SCAN_40-55-12_noiseweighted_map_nside4096.fits.gz,RISING,40-55-12,40,55,12
453,mapmaker_RISING_SCAN_40-55-14_noiseweighted_map_nside4096.fits.gz,RISING,40-55-14,40,55,14
454,mapmaker_RISING_SCAN_40-55-15_noiseweighted_map_nside4096.fits.gz,RISING,40-55-15,40,55,15
455,mapmaker_RISING_SCAN_40-55-16_noiseweighted_map_nside4096.fits.gz,RISING,40-55-16,40,55,16
456,mapmaker_RISING_SCAN_40-55-17_noiseweighted_map_nside4096.fits.gz,RISING,40-55-17,40,55,17
457,mapmaker_RISING_SCAN_40-56-0_noiseweighted_map_nside4096.fits.gz,RISING,40-56-0,40,56,0
458,mapmaker_RISING_SCAN_40-56-1_noiseweighted_map_nside4096.fits.gz,RISING,40-56-1,40,56,1
459,mapmaker_RISING_SCAN_40-56-2_noiseweighted_map_nside4096.fits.gz,RISING,40-56-2,40,56,2
460,mapmaker_RISING_SCAN_40-56-3_noiseweighted_map_nside4096.fits.gz,RISING,40-56-3,40,56,3
461,mapmaker_RISING_SCAN_40-56-4_noiseweighted_map_nside4096.fits.gz,RISING,40-56-4,40,56,4
462,mapmaker_RISING_SCAN_40-56-5_noiseweighted_map_nside4096.fits.gz,RISING,40-56-5,40,56,5
463,mapmaker_RISING_SCAN_40-56-7_noiseweighted_map_nside4096.fits.gz,RISING,40-56-7,40,56,7
464,mapmaker_RISING_SCAN_40-56-8_noiseweighted_map_nside4096.fits.gz,RISING,40-56-8,40,56,8
465,mapmaker_RISING_SCAN_40-56-9_noiseweighted_map_nside4096.fits.gz,RISING,40-56-9,40,56,9
466,mapmaker_RISING_SCAN_40-56-10_noiseweighted_map_nside4096.fits.gz,RISING,40-56-10,40,56,10
467,mapmaker_RISING_SCAN_40-56-11_noiseweighted_map_nside4096.fits.gz,RISING,40-56-11,40,56,11
468,mapmaker_RISING_SCAN_40-56-12_noiseweighted_map_nside4096.fits.gz,RISING,40-56-12,40,56,12
469,mapmaker_RISING_SCAN_40-56-13_noiseweighted_map_nside4096.fits.gz,RISING,40-56-13,40,56,13
470,mapmaker_RISING_SCAN_40-56-14_noiseweighted_map_nside4096.fits.gz,RISING,40-56-14,40,56,14
471,mapmaker_RISING_SCAN_40-56-15_noiseweighted_map_nside4096.fits.gz,RISING,40-56-15,40,56,15
